customer_id,recency_days,tenure_days,order_frequency,is_repeat_customer,monetary_value,log_monetary_value,avg_order_value,log_avg_order_value,avg_basket_size,total_items_purchased,category_diversity,cat_apparel_ratio,cat_electronics_ratio,cat_groceries_ratio,discount_order_pct,avg_discount_pct,return_rate,cancellation_rate,avg_review_score,review_response_rate,weekend_order_ratio,avg_days_between_orders,log_days_between_orders,cod_payment_ratio,upi_payment_ratio,avg_delivery_delay_days
CUST-17769,150,170,1,0,334.66,5.816098742880033,334.66,5.816098742880033,1.0,1,1,0.0,0.0,1.0,1.0,0.05,0.0,0.0,5.0,1.0,0.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-17770,248,313,3,1,15545.829999999998,9.651612038304506,5181.943333333333,8.553128384950956,1.6666666666666667,5,3,0.2,0.6,0.2,1.0,0.06666666666666667,0.0,0.25,5.0,0.3333333333333333,0.0,24.5,3.2386784521643803,0.0,1.0,0.6666666666666666
CUST-17771,228,254,1,0,4899.3,8.497051706714371,4899.3,8.497051706714371,1.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,75.0,4.330733340286331,0.0,0.0,0.0
CUST-17772,372,396,1,0,1972.34,7.587482817582614,1972.34,7.587482817582614,1.0,1,1,0.0,1.0,0.0,1.0,0.05,0.0,0.0,5.0,1.0,0.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-17773,124,141,1,0,4322.85,8.371901488055626,4322.85,8.371901488055626,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,75.0,4.330733340286331,1.0,0.0,1.0
CUST-17774,490,712,1,0,6200.92,8.732614200512383,6200.92,8.732614200512383,3.0,3,2,0.0,0.0,0.3333333333333333,1.0,0.1,0.0,0.0,3.0,1.0,0.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-17775,267,320,1,0,254.73,5.544122200405325,254.73,5.544122200405325,1.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,75.0,4.330733340286331,0.0,0.0,0.0
CUST-17776,104,183,3,1,10265.470000000001,9.236638524265924,3421.8233333333337,8.138221025551555,2.0,6,2,0.6666666666666666,0.0,0.0,1.0,0.08333333333333333,0.0,0.0,4.0,1.0,0.6666666666666666,34.5,3.56953269648137,0.0,1.0,0.3333333333333333
CUST-17777,462,473,1,0,1755.08,7.4708393312438846,1755.08,7.4708393312438846,1.0,1,1,0.0,0.0,0.0,1.0,0.05,0.0,0.0,3.0,1.0,0.0,75.0,4.330733340286331,0.0,1.0,2.0
CUST-17778,104,127,1,0,1215.42,7.103667397627924,1215.42,7.103667397627924,2.0,2,1,1.0,0.0,0.0,1.0,0.1,0.0,0.0,4.115993984800881,0.0,0.0,75.0,4.330733340286331,0.0,0.0,1.0
CUST-17779,26,33,1,0,1069.23,6.975628857627836,1069.23,6.975628857627836,1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.115993984800881,0.0,1.0,75.0,4.330733340286331,0.0,0.0,1.0
CUST-17780,336,375,2,1,3738.0599999999995,8.22658952191977,1869.0299999999997,7.533709752500696,1.5,3,2,0.6666666666666666,0.0,0.3333333333333333,0.5,0.05,0.0,0.0,5.0,0.5,0.5,33.0,3.5263605246161616,0.0,0.5,0.0
CUST-17781,225,531,3,1,4370.87,8.38294611417914,1456.9566666666667,7.28479119104782,1.3333333333333333,4,2,0.25,0.0,0.5,1.0,0.08333333333333333,0.0,0.0,4.5,0.6666666666666666,0.0,141.0,4.955827057601261,0.3333333333333333,0.3333333333333333,0.6666666666666666
CUST-17782,301,321,2,1,4651.92,8.44525025848816,2325.96,7.752317973640154,2.0,4,3,0.25,0.0,0.25,1.0,0.1,0.0,0.0,4.0,1.0,0.0,2.0,1.0986122886681098,0.0,0.5,1.0
CUST-17783,303,444,1,0,1013.4,6.922052583682961,1013.4,6.922052583682961,1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.115993984800881,0.0,0.0,75.0,4.330733340286331,1.0,0.0,0.0
CUST-17784,360,684,1,0,2977.13,7.999050865749867,2977.13,7.999050865749867,3.0,3,2,0.0,0.0,0.3333333333333333,1.0,0.1,0.0,0.0,4.115993984800881,0.0,0.0,75.0,4.330733340286331,0.0,1.0,2.0
CUST-17785,164,174,1,0,4006.88,8.296017702196727,4006.88,8.296017702196727,2.0,2,2,0.0,0.0,0.5,1.0,0.1,0.0,0.0,5.0,1.0,0.0,75.0,4.330733340286331,0.0,0.0,0.0
CUST-17787,135,501,1,0,2289.41,7.736486119823972,2289.41,7.736486119823972,1.0,1,1,1.0,0.0,0.0,1.0,0.05,0.0,0.0,5.0,1.0,0.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-17788,566,637,1,0,10409.84,9.25060284999627,10409.84,9.25060284999627,1.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,75.0,4.330733340286331,1.0,0.0,1.0
CUST-17789,220,429,1,0,2249.15,7.718752159643009,2249.15,7.718752159643009,1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.115993984800881,0.0,0.0,75.0,4.330733340286331,1.0,0.0,0.0
CUST-17790,477,514,1,0,2173.58,7.684590821427637,2173.58,7.684590821427637,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,75.0,4.330733340286331,1.0,0.0,0.0
CUST-17791,102,180,2,1,20392.04,9.922948945147786,10196.02,9.229850799723486,1.0,2,1,0.0,1.0,0.0,1.0,0.05,0.0,0.0,3.5,1.0,0.5,67.0,4.219507705176107,0.0,1.0,0.5
CUST-17792,74,345,1,0,14703.72,9.595923809664342,14703.72,9.595923809664342,4.0,4,2,0.25,0.25,0.0,1.0,0.2,0.0,0.0,4.115993984800881,0.0,1.0,75.0,4.330733340286331,0.0,0.0,1.0
CUST-17793,87,104,2,1,16570.71,9.715452303647604,8285.355,9.022365465069827,1.5,3,2,0.0,0.3333333333333333,0.0,1.0,0.15000000000000002,0.0,0.0,5.0,0.5,0.0,3.0,1.3862943611198906,0.0,0.5,0.0
CUST-17794,265,641,1,0,2455.31,7.806415502800141,2455.31,7.806415502800141,1.0,1,1,1.0,0.0,0.0,1.0,0.05,0.0,0.0,2.0,1.0,0.0,75.0,4.330733340286331,0.0,1.0,1.0
CUST-17795,74,674,4,1,19906.72,9.898862875181926,4976.68,8.512719198016791,1.0,4,2,0.75,0.25,0.0,0.75,0.0625,0.0,0.0,5.0,0.5,0.25,197.0,5.288267030694535,0.25,0.5,0.25
CUST-17796,272,298,1,0,831.81,6.724805524913585,831.81,6.724805524913585,1.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,75.0,4.330733340286331,0.0,0.0,2.0
CUST-17797,182,210,2,1,3670.3,8.208301101759549,1835.15,7.515426267189631,1.0,2,2,0.0,0.5,0.5,1.0,0.05,0.0,0.3333333333333333,4.115993984800881,0.0,0.5,25.0,3.258096538021482,0.0,1.0,0.0
CUST-17798,211,249,1,0,726.65,6.589820163359335,726.65,6.589820163359335,1.0,1,2,0.0,0.0,0.0,1.0,0.05,0.0,0.5,3.0,1.0,0.0,75.0,4.330733340286331,0.0,1.0,2.0
CUST-17799,338,365,1,0,11549.13,9.354451971297854,11549.13,9.354451971297854,1.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,75.0,4.330733340286331,0.0,0.0,2.0
CUST-17800,318,325,1,0,4139.14,8.328484882672718,4139.14,8.328484882672718,3.0,3,2,0.3333333333333333,0.0,0.3333333333333333,1.0,0.1,0.0,0.0,4.115993984800881,0.0,0.0,75.0,4.330733340286331,0.0,0.0,0.0
CUST-17801,202,214,1,0,4276.97,8.361233876995042,4276.97,8.361233876995042,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.115993984800881,0.0,0.0,75.0,4.330733340286331,0.0,0.0,0.0
CUST-17802,390,401,1,0,1199.51,7.090501745489172,1199.51,7.090501745489172,1.0,1,1,0.0,0.0,0.0,1.0,0.05,0.0,0.0,4.115993984800881,0.0,1.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-17803,9,32,2,1,7359.12,8.903831515937833,3679.56,8.210820193498744,1.0,2,2,0.5,0.5,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,19.0,2.995732273553991,1.0,0.0,0.5
CUST-17804,216,497,1,0,776.38,6.655929291305604,776.38,6.655929291305604,1.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,75.0,4.330733340286331,0.0,0.0,0.0
CUST-17805,103,321,2,1,2206.96,7.699824291290861,1103.48,7.007129914955166,1.0,2,2,0.0,0.5,0.5,1.0,0.05,0.0,0.0,3.5,1.0,0.5,207.0,5.337538079701318,0.0,1.0,1.5
CUST-17806,436,549,1,0,3379.8,8.125867646861792,3379.8,8.125867646861792,1.0,1,1,0.0,1.0,0.0,1.0,0.1,0.0,0.0,5.0,1.0,0.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-17807,2,445,1,0,1142.76,7.042076359720909,1142.76,7.042076359720909,1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,75.0,4.330733340286331,0.0,0.0,0.0
CUST-17808,84,609,2,1,22712.22,10.030702412807367,11356.11,9.337599258501164,2.0,4,2,0.0,0.5,0.0,1.0,0.125,0.0,0.0,5.0,0.5,0.0,34.0,3.5553480614894135,0.0,1.0,0.5
CUST-17809,34,574,1,0,546.14,6.304704711173629,546.14,6.304704711173629,1.0,1,1,0.0,0.0,0.0,1.0,0.1,0.0,0.0,5.0,1.0,0.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-17810,252,409,1,0,25767.59,10.156911587364869,25767.59,10.156911587364869,4.0,4,3,0.25,0.25,0.25,1.0,0.1,0.0,0.0,3.0,1.0,0.0,75.0,4.330733340286331,0.0,1.0,1.0
CUST-17811,326,719,2,1,10633.64,9.271871876567744,5316.82,8.578818723919113,2.0,4,3,0.25,0.25,0.25,1.0,0.07500000000000001,0.0,0.0,4.115993984800881,0.0,0.5,334.0,5.814130531825066,0.0,1.0,0.5
CUST-17812,48,166,1,0,3327.15,8.110171873040766,3327.15,8.110171873040766,1.0,1,1,0.0,0.0,0.0,1.0,0.1,0.0,0.0,4.0,1.0,0.0,75.0,4.330733340286331,0.0,1.0,1.0
CUST-17814,63,111,2,1,20079.58,9.90750845785067,10039.79,9.214411075409162,1.0,2,1,0.0,1.0,0.0,1.0,0.1,0.0,0.0,4.115993984800881,0.0,0.5,18.0,2.9444389791664403,0.5,0.5,0.0
CUST-17815,8,54,3,1,11753.37,9.37198036532272,3917.7900000000004,8.27353821166566,2.0,6,4,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.0,0.10000000000000002,0.0,0.0,3.6666666666666665,1.0,0.0,17.5,2.917770732084279,0.0,0.6666666666666666,1.0
CUST-17816,28,114,1,0,557.19,6.324699406215847,557.19,6.324699406215847,1.0,1,1,1.0,0.0,0.0,1.0,0.05,0.0,0.0,4.0,1.0,0.0,75.0,4.330733340286331,0.0,1.0,2.0
CUST-17817,59,169,1,0,2079.7,7.640459654540536,2079.7,7.640459654540536,2.0,2,1,0.0,0.0,1.0,1.0,0.2,0.0,0.0,4.115993984800881,0.0,0.0,75.0,4.330733340286331,1.0,0.0,1.0
CUST-17818,283,528,1,0,1965.5300000000002,7.58402584728563,1965.5300000000002,7.58402584728563,2.0,2,1,1.0,0.0,0.0,1.0,0.1,0.0,0.0,4.115993984800881,0.0,0.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-17819,316,430,4,1,22741.81,10.032004330470636,5685.4525,8.64584187047258,1.5,6,3,0.16666666666666666,0.6666666666666666,0.0,0.75,0.125,0.0,0.0,4.0,0.5,0.75,36.333333333333336,3.619886582626985,0.25,0.5,0.5
CUST-17820,522,689,1,0,1041.01,6.948906819196245,1041.01,6.948906819196245,1.0,1,1,0.0,0.0,0.0,1.0,0.05,0.0,0.0,5.0,1.0,1.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-17821,37,135,2,1,13745.7,9.528554074290108,6872.85,8.835479635815856,1.5,3,2,0.3333333333333333,0.6666666666666666,0.0,1.0,0.1,0.0,0.0,5.0,1.0,0.5,93.0,4.543294782270004,0.5,0.0,0.0
CUST-17822,47,62,1,0,519.91,6.25557728210959,519.91,6.25557728210959,1.0,1,1,1.0,0.0,0.0,1.0,0.1,0.0,0.0,4.115993984800881,0.0,1.0,75.0,4.330733340286331,0.0,1.0,1.0
CUST-17823,200,226,2,1,1928.18,7.564850321149581,964.09,6.872221361238851,1.5,3,1,0.0,0.0,0.6666666666666666,1.0,0.07500000000000001,0.0,0.0,3.0,0.5,0.5,12.0,2.5649493574615367,0.5,0.5,0.5
CUST-17824,1,93,3,1,26563.81,10.187342686591444,8854.603333333334,9.088805682659654,1.6666666666666667,5,3,0.4,0.4,0.2,0.6666666666666666,0.10000000000000002,0.0,0.0,4.5,0.6666666666666666,0.3333333333333333,36.5,3.624340932976365,1.0,0.0,0.3333333333333333
CUST-17825,54,541,1,0,1505.68,7.317663833676532,1505.68,7.317663833676532,1.0,1,1,0.0,0.0,0.0,1.0,0.1,0.0,0.0,5.0,1.0,1.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-17826,581,672,1,0,3903.26,8.269823543676067,3903.26,8.269823543676067,1.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.115993984800881,0.0,0.0,75.0,4.330733340286331,1.0,0.0,1.0
CUST-17828,338,353,1,0,2951.3900000000003,7.990370290815239,2951.3900000000003,7.990370290815239,2.0,2,2,0.5,0.0,0.0,1.0,0.1,0.0,0.0,3.0,1.0,0.0,75.0,4.330733340286331,0.0,1.0,1.0
CUST-17829,291,303,1,0,781.59,6.662608931774919,781.59,6.662608931774919,1.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,75.0,4.330733340286331,1.0,0.0,1.0
CUST-17830,342,670,1,0,1607.9,7.38330599465699,1607.9,7.38330599465699,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,75.0,4.330733340286331,1.0,0.0,1.0
CUST-17831,337,430,2,1,27157.28,10.20943725124315,13578.64,9.5163268911884,1.5,3,2,0.0,0.6666666666666666,0.0,1.0,0.1,0.0,0.0,3.0,1.0,0.0,90.0,4.51085950651685,0.5,0.5,0.5
CUST-17832,78,94,1,0,760.81,6.635697180763284,760.81,6.635697180763284,1.0,1,1,1.0,0.0,0.0,1.0,0.1,0.0,0.0,1.0,1.0,0.0,75.0,4.330733340286331,1.0,0.0,3.0
CUST-17833,128,560,2,1,2143.67,7.670740973372737,1071.835,6.978059956342074,1.0,2,2,0.0,0.0,0.5,1.0,0.05,0.0,0.0,4.115993984800881,0.0,0.0,126.0,4.844187086458591,0.0,1.0,3.0
CUST-17834,63,227,3,1,6155.71,8.72529782294112,2051.903333333333,7.627010330344535,1.6666666666666667,5,3,0.6,0.0,0.2,0.6666666666666666,0.06666666666666667,0.0,0.0,5.0,0.6666666666666666,0.0,73.0,4.30406509320417,0.6666666666666666,0.3333333333333333,0.6666666666666666
CUST-17835,182,669,1,0,13359.68,9.50007134399896,13359.68,9.50007134399896,1.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.115993984800881,0.0,0.0,75.0,4.330733340286331,0.0,0.0,0.0
CUST-17836,708,716,1,0,10644.13,9.272857789559257,10644.13,9.272857789559257,1.0,1,1,0.0,1.0,0.0,1.0,0.05,0.0,0.0,5.0,1.0,0.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-17837,20,41,2,1,5317.709999999999,8.578986071729362,2658.8549999999996,7.886026889011755,1.5,3,1,0.6666666666666666,0.0,0.0,0.5,0.05,0.0,0.0,2.0,1.0,0.0,3.0,1.3862943611198906,1.0,0.0,3.0
CUST-17838,68,631,2,1,18605.64,9.831273785243104,9302.82,9.138180347493726,2.5,5,2,0.6,0.2,0.0,1.0,0.125,0.0,0.0,5.0,0.5,0.5,254.0,5.541263545158426,0.0,0.5,0.0
CUST-17839,187,556,1,0,1638.86,7.402366151320714,1638.86,7.402366151320714,1.0,1,1,1.0,0.0,0.0,1.0,0.05,0.0,0.0,2.0,1.0,1.0,75.0,4.330733340286331,0.0,1.0,3.0
CUST-17840,119,539,3,1,4466.72,8.404633490365038,1488.9066666666668,7.30646875715652,1.0,3,3,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.06666666666666667,0.0,0.0,4.5,0.6666666666666666,0.0,165.5,5.1149953094204985,0.0,0.0,0.3333333333333333
CUST-17841,186,459,2,1,1216.53,7.1045794953102535,608.265,6.4122533126371986,1.0,2,2,0.5,0.0,0.5,1.0,0.07500000000000001,0.0,0.0,4.0,0.5,1.0,267.0,5.5909869805108565,0.5,0.5,1.0
CUST-17842,248,265,1,0,753.23,6.625697361280578,753.23,6.625697361280578,1.0,1,1,1.0,0.0,0.0,1.0,0.05,0.0,0.0,3.0,1.0,0.0,75.0,4.330733340286331,0.0,1.0,1.0
CUST-17843,77,557,1,0,1208.08,7.09761501881438,1208.08,7.09761501881438,1.0,1,1,1.0,0.0,0.0,1.0,0.1,0.0,0.0,4.115993984800881,0.0,0.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-17844,14,498,2,1,1123.3899999999999,7.0249959453606685,561.6949999999999,6.332737740670236,1.0,2,1,0.0,0.0,1.0,1.0,0.05,0.0,0.0,3.0,0.5,0.0,267.0,5.5909869805108565,0.0,1.0,0.0
CUST-17845,50,516,1,0,1898.15,7.549161696634372,1898.15,7.549161696634372,1.0,1,1,0.0,0.0,0.0,1.0,0.1,0.0,0.0,4.0,1.0,0.0,75.0,4.330733340286331,1.0,0.0,1.0
CUST-17847,299,315,1,0,1639.53,7.402774639341538,1639.53,7.402774639341538,1.0,1,1,1.0,0.0,0.0,1.0,0.05,0.0,0.0,4.115993984800881,0.0,1.0,75.0,4.330733340286331,0.0,1.0,3.0
CUST-17848,187,199,2,1,2871.4300000000003,7.962913640409446,1435.7150000000001,7.270114536555196,1.0,2,2,0.0,0.0,0.5,0.5,0.025,0.0,0.0,2.0,0.5,0.5,9.0,2.302585092994046,0.0,0.5,0.5
CUST-17849,278,281,1,0,1152.44,7.050504060656269,1152.44,7.050504060656269,1.0,1,1,1.0,0.0,0.0,1.0,0.05,0.0,0.0,4.115993984800881,0.0,1.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-17850,329,452,1,0,11415.51,9.342815832300369,11415.51,9.342815832300369,1.0,1,1,0.0,1.0,0.0,1.0,0.05,0.0,0.0,5.0,1.0,0.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-17851,384,488,1,0,12123.01,9.402943062987648,12123.01,9.402943062987648,2.0,2,2,0.5,0.5,0.0,1.0,0.1,0.0,0.0,4.115993984800881,0.0,0.0,75.0,4.330733340286331,1.0,0.0,0.0
CUST-17852,48,57,1,0,1803.8,7.498205061303739,1803.8,7.498205061303739,1.0,1,1,1.0,0.0,0.0,1.0,0.1,0.0,0.0,4.115993984800881,0.0,0.0,75.0,4.330733340286331,1.0,0.0,0.0
CUST-17853,55,586,3,1,7347.3,8.902224272937636,2449.1,7.80388411903234,1.3333333333333333,4,2,0.5,0.0,0.0,0.6666666666666666,0.10000000000000002,0.0,0.0,4.0,1.0,0.0,217.0,5.384495062789089,0.0,0.6666666666666666,0.3333333333333333
CUST-17854,104,665,2,1,10140.83,9.224423734234595,5070.415,8.531375150348275,2.0,4,3,0.25,0.0,0.25,1.0,0.1,0.0,0.0,5.0,0.5,0.0,522.0,6.259581464064923,0.0,0.5,0.0
CUST-17855,600,629,1,0,492.86,6.202252076212607,492.86,6.202252076212607,1.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,75.0,4.330733340286331,0.0,0.0,1.0
CUST-17856,410,422,1,0,1655.32,7.412353552992371,1655.32,7.412353552992371,1.0,1,1,0.0,0.0,0.0,1.0,0.1,0.0,0.0,4.115993984800881,0.0,1.0,75.0,4.330733340286331,0.0,0.0,2.0
CUST-17857,81,95,1,0,14161.98,9.558386797083202,14161.98,9.558386797083202,1.0,1,1,0.0,1.0,0.0,1.0,0.1,0.0,0.0,5.0,1.0,1.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-17858,66,615,2,1,2036.1399999999999,7.619302142387446,1018.0699999999999,6.926645725662167,1.0,2,2,0.5,0.0,0.5,0.5,0.05,0.0,0.0,4.5,1.0,0.5,149.0,5.0106352940962555,0.0,0.0,0.5
CUST-17859,258,260,1,0,4928.02,8.502895464315325,4928.02,8.502895464315325,1.0,1,1,0.0,1.0,0.0,1.0,0.05,0.0,0.0,5.0,1.0,0.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-17860,70,411,1,0,1440.68,7.273564379210016,1440.68,7.273564379210016,1.0,1,1,0.0,0.0,0.0,1.0,0.1,0.0,0.0,4.115993984800881,0.0,0.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-17861,272,297,1,0,4057.14,8.30848001954423,4057.14,8.30848001954423,2.0,2,1,0.5,0.0,0.0,1.0,0.1,0.0,0.0,5.0,1.0,0.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-17862,103,362,1,0,1992.84,7.597817706580158,1992.84,7.597817706580158,2.0,2,1,0.5,0.0,0.0,1.0,0.1,0.0,0.0,5.0,1.0,1.0,75.0,4.330733340286331,0.0,0.0,0.0
CUST-17863,30,32,1,0,1885.42,7.5424361319321624,1885.42,7.5424361319321624,1.0,1,1,0.0,0.0,0.0,1.0,0.05,0.0,0.0,3.0,1.0,0.0,75.0,4.330733340286331,0.0,1.0,1.0
CUST-17864,433,545,1,0,2011.52,7.607142947131536,2011.52,7.607142947131536,2.0,2,1,0.5,0.0,0.0,1.0,0.2,0.0,0.0,4.115993984800881,0.0,0.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-17866,235,263,1,0,4356.4,8.379630828192234,4356.4,8.379630828192234,1.0,1,1,0.0,0.0,0.0,1.0,0.05,0.0,0.0,4.115993984800881,0.0,1.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-17867,7,71,1,0,3573.09,8.18146587727137,3573.09,8.18146587727137,1.0,1,1,0.0,0.0,0.0,1.0,0.05,0.0,0.0,5.0,1.0,0.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-17868,240,259,1,0,7960.09,8.982321204137099,7960.09,8.982321204137099,1.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,75.0,4.330733340286331,0.0,0.0,1.0
CUST-17869,158,176,1,0,7467.07,8.918391877943876,7467.07,8.918391877943876,1.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.115993984800881,0.0,1.0,75.0,4.330733340286331,1.0,0.0,0.0
CUST-17870,107,278,1,0,8937.73,9.098148799910796,8937.73,9.098148799910796,1.0,1,1,0.0,1.0,0.0,1.0,0.05,0.0,0.0,4.115993984800881,0.0,0.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-17871,72,286,4,1,18416.28,9.821044633324773,4604.07,8.434913149442496,1.75,7,4,0.2857142857142857,0.14285714285714285,0.14285714285714285,1.0,0.08750000000000001,0.0,0.0,3.3333333333333335,0.75,0.5,71.0,4.276666119016055,0.25,0.75,0.75
CUST-17872,22,50,1,0,764.73,6.640829627187013,764.73,6.640829627187013,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.115993984800881,0.0,0.0,75.0,4.330733340286331,0.0,0.0,1.0
CUST-17873,29,638,1,0,3378.23,8.125403151873389,3378.23,8.125403151873389,2.0,2,1,1.0,0.0,0.0,1.0,0.1,0.0,0.0,5.0,1.0,0.0,75.0,4.330733340286331,0.0,0.0,0.0
CUST-17874,614,694,1,0,3044.75,8.021502455234517,3044.75,8.021502455234517,2.0,2,2,0.5,0.0,0.5,1.0,0.1,0.0,0.0,5.0,1.0,1.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-17875,243,250,1,0,2098.12,7.649273488267477,2098.12,7.649273488267477,3.0,3,2,0.0,0.0,0.6666666666666666,1.0,0.1,0.0,0.0,5.0,1.0,1.0,75.0,4.330733340286331,1.0,0.0,0.0
CUST-17876,535,621,1,0,417.63,6.036987474906881,417.63,6.036987474906881,1.0,1,1,0.0,0.0,0.0,1.0,0.05,0.0,0.0,5.0,1.0,0.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-17877,307,322,1,0,5014.83,8.520354190191375,5014.83,8.520354190191375,2.0,2,2,0.0,0.5,0.0,1.0,0.1,0.0,0.0,4.115993984800881,0.0,0.0,75.0,4.330733340286331,1.0,0.0,0.0
CUST-17878,549,564,1,0,737.23,6.604255429163259,737.23,6.604255429163259,1.0,1,1,1.0,0.0,0.0,1.0,0.05,0.0,0.0,5.0,1.0,0.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-17880,94,335,1,0,4835.7,8.483987948985135,4835.7,8.483987948985135,2.0,2,1,0.5,0.0,0.0,1.0,0.1,0.0,0.0,4.0,1.0,0.0,75.0,4.330733340286331,1.0,0.0,0.0
CUST-17881,564,605,1,0,1591.09,7.372802897469734,1591.09,7.372802897469734,1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.115993984800881,0.0,1.0,75.0,4.330733340286331,1.0,0.0,0.0
CUST-17882,342,690,1,0,1834.86,7.515268315549737,1834.86,7.515268315549737,1.0,1,1,1.0,0.0,0.0,1.0,0.05,0.0,0.0,4.115993984800881,0.0,0.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-17883,41,691,3,1,20273.600000000002,9.917124150059037,6757.866666666668,8.818610502121738,1.3333333333333333,4,3,0.5,0.25,0.0,1.0,0.09999999999999999,0.25,0.0,1.5,0.6666666666666666,0.0,173.5,5.161924741642482,0.0,1.0,2.6666666666666665
CUST-17884,164,170,1,0,732.7,6.598100225719949,732.7,6.598100225719949,1.0,1,1,0.0,0.0,1.0,1.0,0.05,0.0,0.0,4.0,1.0,0.0,75.0,4.330733340286331,0.0,1.0,2.0
CUST-17885,232,245,1,0,655.49,6.486907461334378,655.49,6.486907461334378,1.0,1,1,1.0,0.0,0.0,1.0,0.05,0.0,0.0,4.115993984800881,0.0,0.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-17887,224,333,1,0,682.05,6.526568063333496,682.05,6.526568063333496,1.0,1,1,1.0,0.0,0.0,1.0,0.05,0.0,0.0,4.115993984800881,0.0,0.0,75.0,4.330733340286331,0.0,1.0,3.0
CUST-17888,428,550,2,1,2093.14,7.64689824688424,1046.57,6.954228475339207,1.0,2,1,1.0,0.0,0.0,1.0,0.07500000000000001,0.0,0.0,5.0,0.5,0.0,103.0,4.6443908991413725,0.0,1.0,0.0
CUST-17889,65,551,1,0,11976.08,9.39075010239418,11976.08,9.39075010239418,1.0,1,1,0.0,1.0,0.0,1.0,0.1,0.0,0.0,5.0,1.0,0.0,75.0,4.330733340286331,0.0,0.0,0.0
CUST-17890,49,54,1,0,13587.65,9.516990164462523,13587.65,9.516990164462523,1.0,1,1,0.0,1.0,0.0,1.0,0.1,0.0,0.0,5.0,1.0,0.0,75.0,4.330733340286331,0.0,1.0,0.0
CUST-17891,257,268,1,0,809.36,6.6974785933747505,809.36,6.6974785933747505,2.0,2,1,0.0,0.0,0.0,1.0,0.1,0.0,0.0,4.115993984800881,0.0,1.0,75.0,4.330733340286331,0.0,0.0,1.0
